BaseBeh,BarBeh,WorkBeh,LightBeh,HeavyBeh,RangedBeh,Fit01,Fit02,Fit03,Fit04,Fit05,Fit06,Fit07,Fit08,Fit09,Fit10,Fit11,Fit12,Fit13,Fit14,Fit15,FitTot
TWOWORKER,LIGHT,HARVESTER,CLOSEST,CLOSBUIL,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,1000.9999999999999,1000.9999999999999,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,22012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSHP,LESSHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSHP,LESSPERCHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSHP,KITE,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSHP,CLOSEST,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.75365835707,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSHP,WAIT,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,1001.0996819966865,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.029435437412846256,23012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSHP,CLOSBUIL,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,LESSHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,LESSPERCHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,KITE,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,CLOSEST,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,1001.0673823247065,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,23012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,WAIT,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,LESSPERCHP,CLOSBUIL,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,LESSHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.7213586850899,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,LESSPERCHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,KITE,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,1000.9999999999999,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,23012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,CLOSEST,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.8253350454734,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,WAIT,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSEST,CLOSBUIL,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,WAIT,LESSHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,WAIT,LESSPERCHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,1000.9326176752934,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,23011
TWOWORKER,LIGHT,HARVESTER,WAIT,WAIT,KITE,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,WAIT,CLOSEST,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,WAIT,WAIT,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.8576347174535,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,WAIT,CLOSBUIL,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,LESSHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,LESSPERCHP,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,1000.9999999999999,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,23012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,KITE,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.89271737018,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,CLOSEST,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,WAIT,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.7213586850899,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,WAIT,CLOSBUIL,CLOSBUIL,2001.92501704216,2001.92501704216,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.92501704216,2001.92501704216,2001.8576347174535,2001.95731671414,2001.95731671414,2001.92501704216,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.89271737018,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.89271737018,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,1001.17135868509,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,23012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.89271737018,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSHP,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.89271737018,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.89271737018,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,LESSPERCHP,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.8576347174535,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.029435437412846256,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.8576347174535,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSEST,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.8253350454734,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.89271737018,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,WAIT,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,LESSHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,LESSPERCHP,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,KITE,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,CLOSEST,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,WAIT,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.92501704216,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,HARVESTER,CLOSBUIL,CLOSBUIL,CLOSBUIL,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.95731671414,2001.89271737018,2001.95731671414,2001.95731671414,2001.95731671414,0.016187588965882405,0.016187588965882405,0.016187588965882405,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,LESSHP,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.970564562587,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.4683298600139769,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,LESSPERCHP,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,1001.1129298451335,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1001.0132478484469,24013
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,KITE,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1001.438894422601,25013
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,CLOSEST,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.95731671414,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.042683285859810106,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,WAIT,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.029435437412846256,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSHP,CLOSBUIL,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.970564562587,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.042683285859810106,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,LESSHP,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.92501704216,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.4683298600139769,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,LESSPERCHP,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.970564562587,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.4683298600139769,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,KITE,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.9382648906071,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.029435437412846256,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSEST,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,1001.216906205517,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1000.986752151553,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,WAIT,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.970564562587,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1000.9999999999999,25013
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,LESSPERCHP,CLOSBUIL,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1001.0132478484469,25013
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,LESSHP,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.970564562587,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.042683285859810106,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,LESSPERCHP,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.9382648906071,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.042683285859810106,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,KITE,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.95731671414,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1000.9999999999999,25013
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,CLOSEST,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,2001.970564562587,26013
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,WAIT,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.042683285859810106,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,CLOSEST,CLOSBUIL,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.970564562587,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1001.0132478484469,25013
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,LESSHP,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,0.042683285859810106,24012
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,LESSPERCHP,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.970564562587,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1000.9999999999999,25013
TWOWORKER,LIGHT,AGGRESSIVE,LESSHP,WAIT,KITE,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.983812411034,2001.970564562587,2001.983812411034,2001.983812411034,2001.983812411034,0.8939764341681438,0.042683285859810106,1001.0,25013
